id,sale_price,bedrooms,bathrooms,metersq_living,metersq_lot,floors,waterfront,view,condition,grade,metersq_above,metersq_basement,yr_built,block_no,location1,location2,metersq_built,metersq_land
3574,705000,4,3.25,2740,5339,3,0,0,3,9,2740,0,2004,103,0.6706,-0.356,1770,4820
3575,970000,3,2.25,3400,10000,2,0,0,3,10,3400,0,1983,115,0.6846,-0.284,1860,5100
3576,175000,3,1,1070,6164,1,0,0,3,7,1070,0,1967,1,0.3377,-0.291,1320,7920
3577,200000,2,1,1010,7200,1,0,0,3,6,1010,0,1956,166,0.4815,-0.339,1290,9000
3578,481450,3,2,1410,4800,1,0,0,3,7,1410,0,1940,117,0.6852,-0.378,1190,3840
3579,420000,4,1.5,1690,9391,1,0,0,3,7,1290,400,1960,155,0.7438,-0.329,1780,9390
3580,450000,3,2,1610,4364,2,0,0,3,8,1610,0,1996,29,0.5672,-0.004,2010,4364
3581,525000,3,2.75,2130,1400,2,0,0,3,9,1080,1050,2010,118,0.5661,-0.29,1880,3132
3582,850000,4,3,2720,183823,2,0,0,3,8,2720,0,1975,53,0.6749,-0.002,2140,173804
3583,540500,3,2,2800,185130,1,0,0,3,8,2320,480,1996,38,0.4133,-0.006,2200,72055
3584,535000,4,2.25,2620,33578,2,0,0,3,7,2620,0,1977,75,0.5921,-0.013,2520,35160
3585,202500,3,1.5,1510,9898,1,0,0,3,7,1110,400,1954,148,0.4303,-0.334,1420,9250
3586,142500,4,0.75,1440,13300,1,0,0,3,6,1440,0,1948,166,0.4761,-0.337,1460,11100
3587,179950,3,1,960,10125,1,0,0,4,7,960,0,1952,3,0.3335,-0.305,1250,9769
3588,462000,5,1.75,1250,10530,1,0,0,4,7,1250,0,1966,7,0.6101,-0.138,1560,8190
3589,616500,4,2.25,1880,3000,2,0,0,3,8,1760,120,1909,103,0.6864,-0.349,1880,3000
3590,503000,4,3,2940,156988,2,0,2,3,9,1870,1070,1996,14,0.6214,0.054,2940,71002
3591,920000,4,3.25,2420,4000,2,0,0,5,9,1870,550,1911,105,0.6567,-0.325,1810,4000
3592,192500,2,1,950,7692,1,0,0,3,6,950,0,1926,168,0.4909,-0.298,1820,8221
3593,790000,4,2.75,2640,9000,2,0,0,3,10,2640,0,1990,52,0.6481,-0.125,2980,9137
3594,308000,2,1,1680,9250,1,0,0,3,7,860,820,1969,72,0.7618,-0.162,1590,9542
3595,560000,4,3,2520,11240,1,0,0,3,8,1440,1080,1977,52,0.6748,-0.144,2360,10345
3596,460000,3,3,1520,7500,1,0,0,3,7,1180,340,1967,34,0.7276,-0.181,2080,8000
3597,334000,2,1.75,1680,8367,1,0,0,3,6,840,840,1914,115,0.6976,-0.288,1830,6720
3598,700000,3,1,1570,4000,2,0,0,5,8,1570,0,1908,103,0.6575,-0.346,1640,4000
3599,1.49E+06,4,3.25,3730,7200,2,0,0,3,10,2810,920,2006,33,0.6824,-0.199,2490,7200
3600,340000,4,1,1230,8316,2,0,0,3,7,1230,0,1963,34,0.7269,-0.24,1490,8316
3601,525000,2,1.75,1530,3503,1,0,1,4,7,830,700,1916,119,0.6368,-0.371,1280,1531
3602,375000,3,1.5,1630,16170,1,0,0,3,7,1630,0,1988,34,0.7104,-0.235,1630,9931
3603,725000,4,3,2990,29170,2,0,3,3,9,2990,0,1999,59,0.5146,-0.117,3715,29170
3604,427500,4,3,2010,6294,2,0,0,3,7,2010,0,2000,28,0.776,-0.24,1870,4394
3605,495000,2,1,970,4284,1,0,0,3,7,970,0,1905,103,0.6667,-0.333,2050,4284
3606,360000,2,1,780,4200,1,0,0,3,6,780,0,1920,118,0.5381,-0.267,1620,6000
3607,265000,4,2.25,2300,9100,1,0,0,3,7,1280,1020,1977,58,0.4576,-0.16,1640,9100
3608,620000,4,3,2130,6325,1,0,0,5,7,1440,690,1948,116,0.5683,-0.396,1240,6325
3609,305000,3,3,1610,3516,2,0,0,3,8,1610,0,2006,55,0.4491,-0.188,1610,3056
3610,257000,3,2.25,1810,12000,2,0,0,3,7,1810,0,1992,3,0.3476,-0.3,1720,9916
3611,630000,4,3,3640,5096,2,0,0,3,8,2740,900,2010,118,0.5428,-0.27,1910,9189
3612,300000,3,1.75,1500,8352,1,0,2,5,6,750,750,1943,56,0.4883,-0.191,1500,8447
3613,561600,4,3,2350,6624,2,0,0,3,9,2350,0,1990,74,0.6262,-0.045,2590,11240
3614,274000,3,1.75,1590,7620,1,0,0,4,7,1090,500,1984,38,0.3655,-0.048,1590,7620
3615,450000,3,1.75,1360,5445,1,0,0,4,7,1360,0,1957,8,0.6071,-0.123,1570,7840
3616,2.19E+06,3,2.25,3360,7108,2,0,0,3,10,2770,590,1905,112,0.6187,-0.284,3450,8558
3617,355000,3,2.25,2550,9674,1,0,0,3,7,1850,700,1959,178,0.4856,-0.247,2240,9674
3618,435000,2,0.75,750,16321,1,0,1,3,4,750,0,1936,34,0.6985,-0.229,3020,10625
3619,289950,3,3,2070,6145,2,0,0,3,7,2070,0,2003,92,0.3357,-0.172,2070,5297
3620,301000,3,1,1060,9241,1,0,0,4,7,1060,0,1956,133,0.7465,-0.339,1900,6484
3621,875000,4,3,3220,22588,2,0,0,3,10,3220,0,1996,77,0.7311,-0.055,3220,22922
3622,792000,3,3,2250,19270,2,0,0,3,8,2250,0,1999,74,0.6569,-0.088,2940,19541
3623,425000,2,1,1250,5880,1,0,0,3,6,900,350,1948,117,0.6908,-0.391,1520,5020
3624,286900,3,2.25,1720,17235,1,0,0,4,7,1440,280,1974,42,0.3438,-0.073,1990,35048
3625,473000,3,3,1380,1081,3,0,0,3,8,1380,0,2005,107,0.6692,-0.39,1390,1140
3626,150000,3,1,1200,9527,1,0,0,3,7,1200,0,1959,168,0.5112,-0.316,1510,9457
3627,1.64E+06,3,3,3110,6765,2,0,1,4,9,2550,560,1946,115,0.6886,-0.276,2630,7626
3628,268000,3,3,1850,6676,2,0,0,3,7,1850,0,1986,23,0.3103,-0.36,1700,6663
3629,508000,4,2.25,3320,53392,2,0,0,4,8,2000,1320,1986,27,0.4724,-0.014,3230,43129
3630,390000,4,1.75,2700,7875,2,0,0,4,8,2700,0,1968,58,0.454,-0.144,2220,7875
3631,420550,4,2,1370,8100,1,0,0,2,7,1370,0,1947,155,0.749,-0.312,1280,8100
3632,540000,4,3,2290,4450,2,0,0,3,9,2290,0,2004,72,0.7385,-0.169,2570,5096
3633,692500,4,2.75,3710,7984,2,0,0,3,9,3710,0,1999,65,0.5352,0.132,2950,7984
3634,99000,2,1,960,8236,1,0,0,2,6,960,0,1948,58,0.4698,-0.166,1260,8236
3635,500000,4,3,2840,18001,2,0,0,3,9,2840,0,1994,19,0.7359,0.038,2500,18001
3636,475000,3,3,1690,2890,2,0,0,3,7,1690,0,2004,53,0.6802,-0.031,1690,2730
3637,771000,4,3,2420,7200,2,0,0,3,9,2420,0,1991,33,0.6893,-0.197,2650,7800
3638,415000,3,1.75,1270,4800,1,0,0,3,7,1270,0,1952,126,0.5362,-0.376,1220,4800
3639,249000,2,1.5,1090,2686,2,0,0,3,7,1090,0,1982,34,0.717,-0.19,1160,2158
3640,925000,4,3,3350,4501,2,0,0,3,9,2640,710,2002,117,0.688,-0.379,1000,4500
3641,395000,2,1,1100,3975,1,0,0,3,7,900,200,1950,105,0.6701,-0.286,1110,4280
3642,330000,3,3,1740,1844,2,0,0,3,8,1320,420,2008,106,0.5248,-0.365,1740,1789
3643,569950,5,2.75,2510,28185,1,0,0,4,7,1600,910,1963,155,0.7719,-0.282,2910,14880
3644,699000,4,3,2440,14470,1,0,0,4,9,1660,780,1970,5,0.6401,-0.168,2810,15564
3645,475000,4,3.5,3400,234352,2,0,0,3,8,2500,900,1991,70,0.4335,-0.449,1300,39639
3646,450000,3,1,1100,4600,1,0,0,3,7,1100,0,1917,116,0.5686,-0.385,1200,5175
3647,225000,3,1.75,1550,9060,2,0,0,3,7,1550,0,1948,146,0.5093,-0.345,1080,7620
3648,595000,3,1,1560,3960,2,0,0,4,7,1560,0,1907,144,0.5936,-0.301,1280,3960
3649,390000,3,2,1463,868,3,0,0,3,7,1463,0,2003,115,0.6843,-0.317,1484,4320
3650,340000,4,3,2550,7555,2,0,0,3,8,2550,0,2001,1,0.2614,-0.29,2550,6800
3651,517500,3,3,1800,3933,2,0,0,3,8,1800,0,1989,29,0.5746,-0.009,1800,4659
3652,305000,3,2.25,1630,10962,1,0,0,4,8,1100,530,1977,30,0.3801,-0.166,1830,8470
3653,495000,3,3,1520,4080,2,0,0,5,7,1520,0,1948,144,0.572,-0.29,1320,4080
3654,908950,4,2.75,3090,6200,2,0,0,3,9,3090,0,2014,6,0.5538,-0.189,2890,10108
3655,360000,5,3,2480,7200,1,0,0,3,7,1560,920,1999,188,0.4586,-0.283,1910,9432
3656,430000,3,2,2350,12480,1,0,0,3,7,1600,750,1981,28,0.7661,-0.262,2160,12000
3657,680000,4,3,3030,13068,2,0,0,3,9,3030,0,1978,5,0.6313,-0.172,2940,11999
3658,390000,3,2.25,1640,2875,2,0,0,3,6,1240,400,1983,118,0.5686,-0.286,1500,3960
3659,311000,5,3,2020,5917,1,0,0,3,7,1220,800,1993,108,0.5482,-0.294,2130,5529
3660,1.51E+06,3,3,4010,12105,1,0,3,5,11,2600,1410,1983,6,0.554,-0.151,4010,15081
3661,412000,2,1,910,6282,1,0,0,4,7,910,0,1939,103,0.6967,-0.354,970,6281
3662,220000,3,1.75,1230,7200,1,0,0,3,7,1230,0,1986,23,0.2881,-0.363,1540,7210
3663,347500,3,1.75,1620,7500,1,0,0,3,7,1220,400,1981,59,0.4815,-0.162,1470,7938
3664,500000,4,3,1900,5001,1,0,0,3,8,1200,700,2008,133,0.7289,-0.335,1950,4680
3665,528000,3,3,2810,4932,2,0,0,3,8,2810,0,2003,11,0.7739,-0.227,2470,4919
3666,419950,4,1,1530,7920,1,0,0,3,7,1030,500,1955,166,0.4544,-0.36,1690,7920
3667,900000,3,3,3400,16603,2,0,0,3,10,3400,0,2000,75,0.6012,-0.023,3400,12601
3668,215000,3,1,1180,7669,1,0,0,4,7,1180,0,1967,58,0.4479,-0.176,1190,7669
3669,465000,4,2,2000,6250,2,0,0,3,7,1480,520,1930,136,0.5532,-0.389,1110,6250
3670,387500,4,1,1320,4440,2,0,0,3,7,1320,0,1929,122,0.6145,-0.295,1260,4440
3671,357000,3,1,1370,6450,1,0,0,3,7,1370,0,1948,125,0.7195,-0.288,1550,6898
3672,535000,4,2.25,2810,12607,2,0,0,3,10,2810,0,1985,58,0.4585,-0.13,2810,17400
3673,503000,2,1,870,4280,1,0,2,4,6,870,0,1921,105,0.6697,-0.29,1750,4280
3674,395000,4,2.75,2280,5013,2,0,0,3,8,2280,0,2009,19,0.7333,0.024,2130,5121
3675,310000,1,1,670,4920,1,0,0,3,5,670,0,1920,126,0.5342,-0.373,1050,4920
3676,330000,4,3,1940,3784,2,0,0,3,8,1940,0,2003,58,0.4513,-0.119,1940,4499
3677,268950,3,1,1320,8100,1,0,0,3,6,880,440,1943,166,0.4697,-0.351,1000,8100
3678,386000,3,2,2120,7560,1,0,0,3,9,2120,0,1991,58,0.435,-0.16,2660,7700
3679,379950,3,1,1270,6900,1,0,0,3,7,1270,0,1977,34,0.7279,-0.192,1480,7280
3680,228950,3,1.75,1200,9085,1,0,0,4,7,1200,0,1968,23,0.2795,-0.353,1200,9085
3681,457000,4,1.75,2100,10358,1,0,0,5,8,1280,820,1959,133,0.7478,-0.338,2080,9000
3682,403000,3,2,1960,13100,1,0,2,5,8,1650,310,1957,166,0.4419,-0.34,1960,10518
3683,446000,2,1.5,1370,1221,2,0,0,3,8,1080,290,2008,122,0.6039,-0.307,1560,2081
3684,513000,3,3,2150,161607,2,0,0,3,7,1330,820,1995,38,0.4178,0.063,2400,207781
3685,310000,3,1,1210,9730,1,0,0,4,7,1210,0,1953,133,0.762,-0.355,1470,9730
3686,805000,3,2,2710,4500,2,0,0,4,8,1880,830,1929,115,0.6747,-0.295,2060,4500
3687,715000,3,4,2080,2250,3,0,4,3,8,2080,0,1997,103,0.6598,-0.355,2080,2250
3688,350000,3,1.75,1480,9375,1,0,0,4,7,1480,0,1957,146,0.5076,-0.366,1370,9000
3689,367000,3,2.25,1400,1320,3,0,2,3,8,1400,0,2006,133,0.7147,-0.356,1490,1449
3690,625000,4,2.25,2100,8290,2,0,0,4,8,2100,0,1978,6,0.5595,-0.129,2100,8290
3691,370000,3,2.75,1750,9166,1,0,0,4,7,1170,580,1979,155,0.7696,-0.325,1810,8760
3692,536000,3,2.75,2290,34548,2,0,3,4,7,2290,0,1984,42,0.3691,-0.163,399,275299
3693,794154,4,2,2210,8556,1,0,1,4,8,1210,1000,1954,199,0.6498,-0.396,2190,7975
3694,1.44E+06,5,3.5,3420,8000,2,0,0,3,10,3420,0,2006,40,0.5736,-0.212,1900,8000
3695,450000,3,1.5,1390,10530,1,0,0,3,7,1390,0,1961,33,0.7025,-0.196,1750,10530
3696,769000,4,3,2440,6733,2,0,0,3,9,2440,0,1999,74,0.6374,-0.064,2570,6496
3697,335000,2,2,1380,5840,1,0,0,3,7,1380,0,1988,11,0.7732,-0.172,1810,5035
3698,403000,2,1,1100,3598,1,0,0,4,7,1100,0,1926,144,0.5738,-0.313,1240,3598
3699,336500,3,2.25,1420,3433,2,0,0,4,7,1420,0,1981,34,0.7245,-0.163,1150,3432
3700,151600,2,1,1060,16988,1,0,0,3,6,1060,0,1954,58,0.4305,-0.157,2320,10580
3701,865000,5,3,2900,6730,1,0,0,5,8,1830,1070,1977,115,0.6784,-0.285,2370,6283
3702,465000,3,1.75,1590,1322,2,0,0,3,8,1060,530,2014,144,0.5753,-0.294,1530,5400
3703,950000,4,3,3670,7680,3,0,0,3,10,3670,0,2007,29,0.5401,0.007,3130,6112
3704,675000,4,2,1890,5188,2,0,0,4,7,1670,220,1940,105,0.6633,-0.287,1800,4848
3705,335000,3,1,2130,3825,2,0,0,3,7,2130,0,1917,118,0.5506,-0.281,1780,5150
3706,500000,4,3.25,2670,5001,1,0,0,3,9,1640,1030,2013,108,0.5666,-0.293,1610,5001
3707,1.35E+06,4,3.5,4640,9827,2,0,2,3,10,3210,1430,2007,27,0.5524,-0.078,3810,8207
3708,316750,3,3,1256,1154,3,0,0,3,7,1256,0,2005,125,0.7146,-0.311,1309,1232
3709,375000,3,1.75,1440,8775,1,0,0,3,7,1440,0,1973,34,0.7231,-0.17,1790,7865
3710,505000,3,1.75,1800,7210,1,0,0,3,7,1370,430,1976,72,0.7346,-0.17,1820,8100
3711,395000,2,1,770,6000,1,0,0,3,6,770,0,1953,117,0.6999,-0.364,1710,6000
3712,464000,3,1,1320,3625,2,0,0,3,7,1320,0,1900,122,0.6049,-0.288,1660,5438
3713,1.57E+06,3,1.75,2190,8500,1,0,0,4,9,2190,0,1957,112,0.64,-0.285,2850,8868
3714,450000,5,2.75,2710,6220,2,0,0,3,8,2710,0,2014,38,0.3555,-0.061,2530,4759
3715,688500,3,1.75,1760,4125,2,0,3,4,7,1760,0,1927,103,0.6748,-0.352,1760,4000
3716,1.50E+06,4,3.75,3770,4000,3,0,0,5,9,2890,880,1916,122,0.6157,-0.287,2800,5000
3717,325000,3,1.75,2080,6554,1,0,0,3,7,1040,1040,1950,118,0.5135,-0.257,1230,5650
3718,596000,3,3,1730,2631,2,0,0,3,8,1730,0,2001,5,0.5878,-0.165,1730,2751
3719,115000,1,2,1150,9812,1,0,0,4,7,1150,0,1962,1,0.2951,-0.284,1200,9812
3720,301000,2,1,910,9000,1,0,0,3,5,910,0,1923,65,0.526,0.19,1290,9000
3721,353000,2,1,1100,7500,1,0,0,3,7,1100,0,1951,125,0.7235,-0.326,1920,7149
3722,1.07E+06,4,3,2740,5000,2,0,0,3,9,2740,0,2012,107,0.674,-0.371,1660,5000
3723,204000,3,1,1200,12500,2,0,0,3,6,1200,0,1936,198,0.4162,-0.329,1200,7500
3724,160000,3,1.75,1610,7392,1,0,0,4,7,1610,0,1964,1,0.3413,-0.28,1450,7392
3725,650000,3,1.5,1380,4290,1,0,0,3,7,1080,300,1955,107,0.674,-0.379,1510,3900
3726,510000,4,2,2990,102366,1,0,0,4,8,2990,0,1974,92,0.3068,-0.088,2820,57140
3727,299000,3,2.25,1920,7840,2,0,0,4,8,1920,0,1982,32,0.3631,-0.276,2170,7210
3728,260000,3,1.75,1670,8511,1,0,0,3,7,1340,330,1985,1,0.3257,-0.276,1580,7218
3729,1.00E+06,6,2.75,3600,9675,1,0,2,4,9,1940,1660,1977,40,0.5726,-0.213,2990,9675
3730,405000,3,1.75,2390,6000,1,0,0,3,6,1240,1150,1908,118,0.5362,-0.268,2020,6000
3731,1.19E+06,4,2.75,3020,8622,2,0,0,3,9,3020,0,1976,4,0.5866,-0.201,3060,14303
3732,285750,3,2.25,1960,17126,1,0,0,3,8,1400,560,1966,55,0.4436,-0.21,2060,11466
3733,284000,3,1.75,1560,21000,1,0,0,3,7,1560,0,1954,166,0.4776,-0.337,1070,7920
3734,635000,4,3,2500,10215,2,0,0,3,9,2500,0,1998,75,0.5912,0.014,2890,10240
3735,410000,2,1,2020,7540,1,0,0,3,7,1010,1010,1921,118,0.5359,-0.28,1270,4652
3736,579000,3,1.75,1800,4429,2,0,0,4,7,1800,0,1906,103,0.6842,-0.357,1310,4429
3737,305000,4,1,1560,8450,2,0,0,4,6,1560,0,1954,166,0.4552,-0.354,1380,8100
3738,280000,2,1,870,4025,1,0,0,3,7,870,0,1981,34,0.7243,-0.161,1370,3488
3739,730000,4,3,2030,4080,2,0,0,4,8,1730,300,1921,115,0.6753,-0.311,1980,4080
3740,449950,4,3,2470,3811,2,0,0,3,8,2470,0,1999,65,0.5362,0.123,2400,4266
3741,640000,6,2,2840,228690,2,0,0,3,6,2720,120,1948,19,0.7158,0.034,2330,228690
3742,846450,4,3,3710,7491,2,0,0,3,9,3710,0,2003,29,0.5596,-0.016,3040,7491
3743,731000,5,3,3670,8960,2,0,0,3,8,3670,0,1973,52,0.6654,-0.142,2340,9425
3744,619000,3,2,1990,3000,2,0,2,5,8,1430,560,1927,144,0.5891,-0.293,1780,5000
3745,400000,4,1.5,1390,7200,1,0,0,3,7,1140,250,1965,133,0.7224,-0.332,1630,7702
3746,562000,4,2.75,2560,83200,1,0,0,3,8,1860,700,1980,72,0.7511,-0.111,1990,38332
3747,455000,3,1.75,1760,11371,1,0,0,5,8,1760,0,1959,155,0.7616,-0.273,2220,19884
3748,649000,4,3,2730,4847,2,0,0,3,9,2730,0,2008,126,0.549,-0.374,1250,4840
3749,639500,4,2.25,2330,8994,2,0,0,3,8,2330,0,1986,52,0.7264,-0.104,2330,8396
3750,496500,3,3,2260,3640,2,0,0,3,8,2260,0,1994,72,0.7356,-0.157,2350,3710
3751,1.88E+06,3,2.75,2620,17919,1,0,1,4,9,2620,0,1949,39,0.6144,-0.228,3400,14400
3752,346500,2,1.75,1610,6300,1,0,0,3,7,1010,600,1941,108,0.554,-0.304,1370,5225
3753,327000,4,1.75,1840,5100,1,0,0,4,5,1840,0,1933,56,0.5209,-0.205,2160,5400
3754,630000,4,3,2330,31705,2,0,0,4,8,2330,0,1980,52,0.6471,-0.03,2460,36600
3755,300000,4,3,2680,15508,2,0,0,3,8,2680,0,1999,23,0.3025,-0.39,1960,15586
3756,930000,5,2,3530,9385,2,0,0,3,9,3530,0,1925,144,0.5774,-0.285,4100,9203
3757,315000,4,3,1940,10200,1,0,0,4,8,1140,800,1977,42,0.4157,-0.161,1920,12600
3758,810000,4,1.75,2000,3988,1,0,4,4,7,1000,1000,1958,116,0.5925,-0.391,1690,4144
3759,262500,3,2,1130,7200,1,0,0,4,6,1130,0,1944,166,0.4779,-0.342,1270,7500
3760,655500,4,3.5,3380,8330,2,0,0,3,8,3380,0,2000,177,0.7741,-0.379,2220,8330
3761,1.04E+06,3,1.75,1900,9375,1,0,1,4,8,1330,570,1941,115,0.6821,-0.273,2760,9375
3762,805000,4,2.75,2410,6000,1,0,0,5,8,1410,1000,1950,107,0.6707,-0.399,1760,6000
3763,3.08E+06,4,5,4550,18641,1,1,4,3,10,2600,1950,2002,74,0.6053,-0.077,4550,19508
3764,775000,5,3.5,3290,5600,2,0,0,3,9,2670,620,2004,52,0.7056,-0.119,3130,5600
3765,735000,3,1.75,2250,11520,1,0,1,3,8,2250,0,1956,28,0.7619,-0.268,2730,12445
3766,872500,3,3,2040,6000,1,0,0,3,8,1840,200,1951,109,0.6334,-0.35,1820,4920
3767,253000,3,2,1290,7372,1,0,0,5,7,1290,0,1990,42,0.3658,-0.085,1290,7366
3768,420000,3,2.25,1620,1075,3,0,0,3,8,1540,80,2009,27,0.5405,-0.026,1620,1237
3769,740000,6,2.25,3140,10250,1,0,0,4,8,1570,1570,1959,5,0.6116,-0.169,2320,10250
3770,249000,3,1.5,1180,11579,1,0,0,4,7,1180,0,1962,58,0.4502,-0.089,1780,22486
3771,267000,3,2.25,1584,2800,2,0,0,3,7,1584,0,2012,2,0.3454,-0.214,1584,2800
3772,239950,3,1,1140,8366,1,0,0,5,6,1140,0,1943,58,0.4768,-0.177,960,7200
3773,565000,4,3,2520,13156,1,0,0,3,8,1520,1000,1979,52,0.6558,-0.135,2050,10940
3774,277000,3,1,1100,8536,1,0,0,4,7,1100,0,1957,118,0.5162,-0.261,1570,8040
3775,580000,3,3,2180,40278,2,0,0,3,9,2180,0,1985,72,0.733,-0.09,2630,40000
3776,815000,5,3.5,3500,10794,2,0,0,3,10,3500,0,1996,75,0.5887,0.026,3110,10837
3777,300000,3,1.75,1700,8481,2,0,0,3,7,1700,0,1993,3,0.2623,-0.305,1830,6600
3778,276000,3,2,1450,8928,1,0,0,3,7,1450,0,1998,42,0.3637,-0.075,2050,8523
3779,734000,4,2.25,2530,5000,2,0,0,4,7,1690,840,1925,117,0.6806,-0.36,1530,5000
3780,227000,3,1.75,1510,9837,2,0,0,3,7,1510,0,1989,1,0.2576,-0.255,1470,8054
3781,440000,1,1,1160,64469,1,0,0,3,7,1160,0,2009,72,0.7433,-0.082,1580,48352
3782,320000,3,1,1560,7552,1,0,0,4,6,910,650,1948,155,0.7552,-0.327,1200,8152
3783,635000,4,3,4260,36360,2,0,0,4,8,4100,160,1935,155,0.764,-0.302,2430,17888
3784,640000,3,3,2420,8244,2,0,0,3,10,2420,0,1988,29,0.5595,-0.019,2500,9320
3785,357000,5,3,2750,12350,2,0,0,3,8,2750,0,1987,31,0.419,-0.206,1650,9810
3786,269800,4,2.75,1830,3420,2,0,0,3,8,1830,0,2012,198,0.366,-0.308,1813,3420
3787,625000,3,1,1020,7650,1,0,0,3,6,1020,0,1919,33,0.6795,-0.202,1870,5500
3788,532000,3,1,1110,4800,2,0,0,3,7,1110,0,1946,117,0.6857,-0.378,1510,4320
3789,733000,5,2.75,2880,4425,2,0,0,3,8,2880,0,2005,52,0.7048,-0.109,2940,6581
3790,1.16E+06,4,3.75,3560,13959,2,0,0,4,9,3560,0,1972,40,0.5575,-0.211,3320,11834
3791,600000,4,3,2250,11370,2,0,0,3,8,2250,0,1991,34,0.7115,-0.239,2190,9611
3792,825000,4,3,2180,4000,2,0,0,3,8,2180,0,1920,122,0.6186,-0.288,2660,4000
3793,390000,3,3,2480,53250,2,0,0,3,9,2480,0,1990,42,0.3323,-0.079,2510,36549
3794,1.23E+06,6,2.25,2930,4320,2,0,0,3,9,2130,800,1913,112,0.6295,-0.306,2860,4320
3795,1.45E+06,2,3.25,2070,3128,2,1,3,3,9,1760,310,1988,75,0.5686,-0.06,2740,3568
3796,623000,3,1.75,2050,16313,1,0,0,2,8,2050,0,1973,40,0.5743,-0.212,3180,10264
3797,727500,3,2,2660,5000,2,0,3,3,8,1940,720,1910,116,0.5829,-0.382,2270,5000
3798,546000,4,3,1790,3600,2,0,0,3,8,1790,0,1901,122,0.6117,-0.313,1770,3119
3799,405000,3,1,1280,11625,1,0,0,4,7,1280,0,1977,53,0.6827,-0.059,1320,10875
3800,460000,3,3.25,1370,1194,3,0,0,3,8,1370,0,2005,107,0.6704,-0.391,1320,1217
3801,739000,3,3,2810,5400,2,0,0,3,9,2810,0,2005,52,0.7065,-0.118,2870,5400
3802,467000,3,3,3460,6590,2,0,0,3,7,3460,0,2001,56,0.4802,-0.188,2490,6312
3803,515000,3,3,3370,19585,2,0,0,3,7,3200,170,1951,133,0.7388,-0.339,1730,9430
3804,395000,5,3,2820,6305,2,0,0,3,8,2820,0,2003,3,0.2616,-0.296,2610,6306
3805,657000,4,3,2180,3375,2,0,0,4,7,1420,760,1926,117,0.6846,-0.361,1560,3375
3806,410000,3,1.75,1530,26642,1,0,0,3,7,1180,350,1988,72,0.7422,-0.097,1550,13566
3807,910000,4,3.5,4040,50479,2,0,0,3,11,4040,0,1987,77,0.7196,-0.048,3770,40899
3808,306000,3,3,2588,5702,2,0,0,3,8,2588,0,2008,42,0.3453,-0.151,2403,5703
3809,415000,3,1.75,1470,4000,1,0,0,3,7,1070,400,1979,122,0.6067,-0.298,1280,3500
3810,355000,3,1,1890,36300,1,0,0,3,7,1890,0,1962,24,0.5719,0.086,1746,54014
3811,990000,3,2.75,2500,6350,2,0,0,5,9,2370,130,1979,122,0.6035,-0.285,2090,5454
3812,565000,4,3,2280,9725,2,0,0,3,8,2280,0,1986,72,0.7568,-0.141,2140,8780
3813,482000,3,3,2950,6545,2,0,0,3,8,2950,0,2003,59,0.4828,-0.139,2400,6550
3814,467000,4,2.75,2170,5024,2,0,0,3,8,2170,0,2012,59,0.495,-0.145,2460,5024
3815,819000,3,1,1300,3600,2,0,0,3,7,1300,0,1900,119,0.6345,-0.366,2510,4800
3816,540000,3,3,2180,11100,1,0,0,3,8,1230,950,1983,52,0.717,-0.101,1930,12000
3817,578000,3,1.75,2120,10875,1,0,2,3,8,1540,580,1977,146,0.504,-0.382,2460,11760
3818,1.57E+06,5,4.5,5620,5800,3,0,3,3,11,4700,920,1999,199,0.6482,-0.412,2360,5800
3819,890000,6,3.75,2770,5000,1,0,0,3,8,1870,900,1969,107,0.669,-0.365,1570,2108
3820,825000,4,2.75,3990,6637,2,0,0,3,9,3990,0,2003,53,0.6835,-0.045,3500,7074
3821,808000,4,2.25,2500,8866,2,0,0,4,9,2500,0,1987,7,0.6604,-0.146,2630,8847
3822,490000,3,1.75,1560,9247,1,0,0,3,7,1160,400,1989,33,0.6954,-0.174,1690,8772
3823,320000,3,3,2280,7417,2,0,0,3,8,2280,0,1998,1,0.3557,-0.278,2370,6443
3824,450000,3,2.25,1620,997,3,0,0,3,8,1540,80,2012,27,0.5394,-0.027,1620,1068
3825,685000,4,3,2770,45514,2,0,0,4,9,2770,0,1989,77,0.7751,-0.088,2940,49495
3826,159100,2,1,790,7095,1,0,0,3,6,790,0,1944,178,0.4928,-0.239,1150,7200
3827,1.32E+06,4,5.25,6110,10369,2,0,0,3,11,6110,0,2005,59,0.5285,-0.135,4190,10762
3828,650000,3,1,1300,8266,1,0,0,4,7,1300,0,1953,4,0.6337,-0.199,1300,8707
3829,660000,3,2,1140,6000,1,0,0,3,7,1140,0,1909,109,0.637,-0.355,1260,4000
3830,330000,4,1.75,2440,7350,1,0,0,3,8,1610,830,1978,32,0.3743,-0.285,2180,7680
3831,425000,2,1,880,6413,1,0,0,3,7,880,0,1950,116,0.573,-0.395,1360,6413
3832,610000,4,2,2130,2620,2,0,0,5,7,1650,480,1919,103,0.6515,-0.346,1330,2719
3833,430000,2,1.75,1840,14874,1,0,2,3,8,1300,540,1952,166,0.4382,-0.348,2920,15084
3834,310000,3,1,1510,6000,1,0,0,3,8,1170,340,1953,118,0.5168,-0.285,1125,6000
3835,590000,4,3,2240,9385,2,0,0,3,8,2240,0,1991,133,0.7125,-0.332,2010,9000
